Language_ID,Name,Glottocode,Latitude,Longitude,elevation_m
anii1245,Anii,anii1245,9.11127,1.60169,396.0
fipa1238,Fipa,fipa1238,-7.88963,31.3442,1821.0
nawu1242,Nawuri,nawu1242,8.45116,0.04947,123.0
anfi1235,Anfillo,anfi1235,8.568,34.647,1454.0
ntom1248,Ntomba,ntom1248,-1.99062,18.265,291.0
tumt1243,Tumtum,tumt1243,10.6378,30.4128,477.0
iyiv1238,Iyive,iyiv1238,6.50437,9.53302,380.0
bata1293,Batak Karo,bata1293,2.12787,98.2517,9.0
sout2918,Southern Sama,sout2918,4.755836,119.483887,14.0
kima1244,Kimaragang,kima1244,6.61982,116.96,254.0
bela1260,Lemeting,bela1260,4.96207,114.933,15.0
east2563,Eastern Cham,east2563,11.2853,108.49,23.0
mokl1243,Moklen,mokl1243,8.16761,98.3176,27.0
nias1242,Nias,nias1242,0.90691,97.4961,0.0
buol1237,Buol,buol1237,0.97727,121.519,128.0
maka1311,Makasar,maka1311,-5.65551,119.838,1.0
mori1268,Mori Bawah,mori1268,-2.56016,121.37,555.0
kamb1299,Kambera,kamb1299,-9.88447,120.235,324.0
leti1246,Leti (Indonesia),leti1246,-8.19808,127.674,315.0
ambo1250,Ambonese Malay,ambo1250,-3.71342,128.184,191.0
band1353,Banda Malay,band1353,-4.55565,129.905,246.0
mala1481,Manado Malay,mala1481,1.48099,124.843,36.0
kupa1239,Kupang Malay,kupa1239,-10.2526,123.63,363.0
lara1260,Larantuka Malay,lara1260,-8.4746,122.7619,796.0
nort2828,North Moluccan Malay,nort2828,-0.86437,128.323,30.0
nucl1460,Madurese,nucl1460,-7.0,113.0,1639.0
cebu1242,Cebuano,cebu1242,8.38799,124.367,375.0
bali1278,Balinese,bali1278,-8.35714,115.075,1261.0
bugi1244,Buginese,bugi1244,-4.47,119.977,53.0
cent2087,Coastal-Naga Bikol,cent2087,13.7574,123.403,178.0
hili1240,Hiligaynon,hili1240,10.4018,122.974,74.0
pamp1243,Pampanga,pamp1243,14.9603,120.502,28.0
mina1268,Minangkabau,mina1268,4.17,96.25,5.0
pang1290,Pangasinan,pang1290,15.9377,120.365,8.0
teng1272,Tengger,teng1272,-7.89069,113.037,1186.0
anga1288,Angami Naga,anga1288,25.6841,93.8668,457.0
apat1240,Apatani,apat1240,27.1933,93.7284,437.0
assa1263,Assamese,assa1263,26.0876,91.2932,43.0
awad1243,Awadhi,awad1243,27.5907,82.4663,131.0
bada1257,Badaga,bada1257,11.3094,76.5974,1982.0
balt1258,Balti,balt1258,34.4491,77.2859,5588.0
lamb1269,Lambadi,lamb1269,16.5734,76.9717,355.0
bhil1251,Bhili,bhil1251,20.85,73.9592,708.0
bund1253,Bundeli,bund1253,24.8982,78.9542,280.0
chau1259,Chaudangsi,chau1259,29.7033,80.4832,1722.0
chok1243,Chokri Naga,chok1243,25.5636,94.2887,1846.0
darm1243,Darma,darm1243,29.8629,80.5439,1552.0
gata1239,Gata',gata1239,18.6076,82.984,1135.0
gade1236,Gade Lohar,gade1236,25.8583,78.2187,219.0
galo1242,Galo,galo1242,27.9805586,94.6884956,616.0
guja1252,Gujarati,guja1252,22.687,71.0962,105.0
bodo1267,Bodo Gadaba,bodo1267,18.3857,82.771,979.0
halb1244,Halbi,halb1244,20.3081,81.3742,426.0
hooo1248,Ho,hooo1248,23.9596,87.1188,131.0
irul1243,Irula of the Nilgiri,irul1243,12.70645,79.95209,33.0
jaun1243,Jaunsari,jaun1243,30.5587,77.9084,1181.0
kang1280,Kangri,kang1280,31.915,76.366,681.0
nucl1305,Kannada,nucl1305,13.5878,76.1198,705.0
saur1248,Saurashtra,saur1248,9.99172,77.9427,208.0
karb1241,Hills Karbi,karb1241,25.7317,93.0462,85.0
jenn1240,Jennu Kurumba,jenn1240,11.5041,76.5767,1919.0
khez1235,Khezha Naga,khez1235,25.7078,94.3114,1492.0
koda1255,Kodava,koda1255,12.2443,75.9161,950.0
nort2699,Northwestern Kolami,nort2699,20.1022,78.4934,262.0
kond1295,Konda-Dora,kond1295,18.26754,82.93402,957.0
mudh1235,Mudhili Gadaba,mudh1235,18.276,83.378,57.0
korr1238,Korra Koraga,korr1238,12.9163,75.2,96.0
kork1243,Korku,kork1243,21.8358,77.5541,489.0
kuii1252,Kui (India),kuii1252,19.2043,83.5859,485.0
kuma1273,Kumaoni,kuma1273,29.5622,80.0171,1274.0
lepc1244,Lepcha,lepc1244,27.0869,88.5726,1214.0
loth1237,Lotha Naga,loth1237,26.01396,94.04355,487.0
lush1249,Mizo,lush1249,22.6138,92.6247,120.0
mait1250,Maithili,mait1250,26.3817,86.2211,58.0
mala1464,Malayalam,mala1464,9.59208,76.7651,151.0
saur1249,Sauria Paharia,saur1249,24.8124,87.6432,136.0
maon1238,Mao Naga,maon1238,25.3836,94.0035,1413.0
mara1378,Marathi,mara1378,17.9344,76.6665,646.0
miju1243,Kman,miju1243,28.4732,97.0444,1767.0
moyo1238,Moyon,moyo1238,24.4793,94.3421,672.0
nepa1254,Nepali,nepa1254,28.0,85.0,1847.0
cent1990,Central Nicobarese,cent1990,7.94812,93.3921,90.0
pott1240,Pottangi Ollar Gadaba,pott1240,18.5968,82.7586,950.0
oriy1255,Odia,oriy1255,21.0,85.0,139.0
pait1244,Paite Chin,pait1244,24.0381,93.6136,1328.0
duru1236,Duruwa,duru1236,19.0534,82.4881,600.0
patt1248,Pattani,patt1248,32.6963,76.5966,4102.0
peng1244,Pengo,peng1244,19.3435,83.6552,789.0
sans1269,Sanskrit,sans1269,20.0,77.0,491.0
sant1410,Santali,sant1410,25.0317,87.8185,27.0
sumi1235,Sumi Naga,sumi1235,25.9996,94.4235,818.0
shin1264,Shina,shin1264,34.6515,75.287,3697.0
sora1254,Sora,sora1254,19.1213,84.19,979.0
tang1336,East-Central Tangkhul Naga,tang1336,25.0489,94.3567,1531.0
tase1235,Pangwa Naga,tase1235,27.2572,96.3855,832.0
thad1238,Thado Chin,thad1238,24.096,93.722,1273.0
toda1252,Toda,toda1252,11.4184,77.0168,368.0
kokb1239,Kok Borok,kokb1239,23.1916,91.4673,12.0
ural1274,Urali of Idukki,ural1274,10.8519,76.8007,576.0
urdu1245,Urdu,urdu1245,25.0,67.0,49.0
vaag1238,Vaagri Booli,vaag1238,12.215,79.5335,61.0
ravu1237,Ravula,ravu1237,12.3231,75.6265,880.0
yeru1240,Yerukula,yeru1240,17.3702,81.9748,131.0
acha1250,Achagua,acha1250,4.38649,-72.2005,169.0
araw1276,Lokono,araw1276,5.64295,-56.9243,5.0
ajyi1238,Ajyíninka Apurucayali,ajyi1238,-9.82364,-74.61947,491.0
ashe1272,Ashéninka Perené,ashe1272,-10.9777,-74.9153,964.0
pich1237,Pichis Ashéninka,pich1237,-10.47249,-74.60281,1033.0
ucay1237,Ucayali-Yurúa Ashéninka,ucay1237,-9.49424,-73.1836,325.0
bare1276,Baré,bare1276,1.91649,-66.828,105.0
cabi1241,Cabiyarí,cabi1241,0.16101,-71.0622,195.0
caqu1242,Caquinte,caqu1242,-11.4812,-73.4451,804.0
curr1243,Curripaco,curr1243,0.69618,-67.5028,97.0
enaw1238,Enawené-Nawé,enaw1238,-12.4302,-58.9802,373.0
inap1243,Iñapari,inap1243,-12.4653,-69.3083,270.0
guan1270,Kinikinao,guan1270,-19.1667,-54.0333,359.0
mach1268,Machinere,mach1268,-10.4804,-69.7683,241.0
mach1267,Machiguenga,mach1267,-12.1291,-72.5017,2177.0
mehi1240,Mehináku,mehi1240,-12.5364,-53.521,314.0
nant1250,Nanti,nant1250,-12.1018,-72.3507,1627.0
noma1263,Nomatsiguenga,noma1263,-11.5349,-74.4371,849.0
pali1279,Palikúr,pali1279,3.63993,-51.6246,33.0
para1316,Paraujano,para1316,10.8427,-71.8399,64.0
pare1272,Parecís,pare1272,-14.5929,-57.4059,380.0
piap1246,Piapoco,piap1246,4.37718,-68.5953,124.0
tari1256,Tariana,tari1256,0.440205,-68.9042,113.0
tere1279,Terena-Kinikinao-Chane,tere1279,-20.6614,-56.0329,229.0
guar1293,Baniva de Maroa,guar1293,1.80835,-66.922505,110.0
waur1244,Waurá,waur1244,-13.296,-53.6971,353.0
xiri1243,Xiriâna,xiri1243,2.69932,-62.5413,270.0
yavi1244,Yavitero,yavi1244,2.800281,-68.084219,118.0
yawa1261,Yawalapití,yawa1261,-12.5104,-53.4236,329.0
baur1253,Baure,baur1253,-13.1278,-64.1838,135.0
deni1241,Deni,deni1241,-6.74962,-67.5029,145.0
culi1244,Culina,culi1244,-8.55268,-70.6648,224.0
paum1247,Paumari,paum1247,-5.78403,-64.2803,42.0
suru1263,Suruahá,suru1263,-6.82525,-66.3146,126.0
cent2142,Central Aymara,cent2142,-17.0,-68.5,4216.0
bora1263,Bora,bora1263,-2.91467,-68.9093,70.0
chay1248,Shawi,chay1248,-5.63764,-76.8252,1074.0
akur1238,Akurio,akur1238,3.19607,-55.6294,204.0
apal1257,Apalaí,apal1257,1.49792,-54.7457,352.0
para1310,Pará Arára,para1310,-3.71263,-53.0657,182.0
cari1279,Carijona,cari1279,1.21894,-72.0664,222.0
ikpe1245,Ikpeng,ikpe1245,-11.37822,-53.49553,334.0
kaxu1237,Kaxuiâna,kaxu1237,2.17138,-55.9101,338.0
kuik1246,Kuikúro-Kalapálo,kuik1246,-12.3035,-53.2261,287.0
macu1259,Macushi,macu1259,4.31861,-60.2209,389.0
mapo1246,Mapoyo,mapo1246,5.96952,-67.2581,138.0
maqu1238,Maquiritari,maqu1238,4.70705,-64.3877,1206.0
pemo1248,Pemon,pemo1248,4.97031,-61.4033,839.0
pemo1245,Pémono,pemo1245,5.248,-66.082,153.0
trio1238,Trió,trio1238,2.53616,-55.7599,648.0
waim1253,Waimiri-Atroari,waim1253,-0.61832,-60.4259,87.0
waiw1244,Waiwai,waiw1244,1.50881,-59.1417,386.0
yaba1248,Yabarana,yaba1248,5.32692,-66.276,810.0
orow1243,Oro Win,orow1243,-10.737,-64.0299,398.0
bari1297,Barí,bari1297,9.08497,-72.9353,38.0
chib1270,Chibcha,chib1270,6.24999,-74.1666,183.0
chim1309,Chimila,chim1309,10.1902,-74.2559,188.0
cogu1240,Cogui,cogu1240,10.9485,-73.8043,1619.0
mala1522,Malayo,mala1522,10.9286,-73.4056,2813.0
cent2150,Central Tunebo,cent2150,6.8867,-72.097,578.0
woun1238,Woun Meu,woun1238,8.5,-78.0,59.0
embe1259,Emberá-Baudó,embe1259,5.2824,-76.32548,245.0
embe1260,Emberá-Catío,embe1260,7.52721,-76.7476,17.0
embe1262,Emberá-Chamí,embe1262,4.8791,-76.0749,1966.0
nort2972,Northern Emberá,nort2972,7.12761,-77.574,238.0
puel1244,Puelche,puel1244,-36.6376,-62.9413,120.0
onaa1245,Selk'nam,onaa1245,-54.0,-68.5,727.0
coca1259,Cocama-Cocamilla,coca1259,-4.5,-74.0,92.0
cuib1242,Cuiba,cuib1242,6.19829,-69.8197,97.0
guay1257,Guayabero,guay1257,2.8969,-71.844,184.0
maca1259,Macaguán,maca1259,6.34582,-71.2671,151.0
amar1274,Amarakaeri,amar1274,-12.4931,-70.5533,261.0
chol1284,Cholón,chol1284,-9.23129,-75.9621,717.0
abis1238,Aewa,abis1238,-0.69386,-75.2183,233.0
cand1248,Candoshi-Shapra,cand1248,-4.23835,-76.9347,144.0
leco1242,Leco,leco1242,-15.0092,-67.8818,488.0
moch1259,Mochica,moch1259,-8.01667,-79.0,372.0
muni1258,Muniche,muni1258,-5.80546,-76.2811,176.0
puin1248,Puinave,puin1248,3.92974,-67.6886,78.0
taus1253,Taushiro,taus1253,-3.22497,-75.5603,215.0
tini1245,Tinigua,tini1245,2.716,-73.768,272.0
urar1246,Urarina,urar1246,-4.44006,-75.4211,127.0
vile1241,Vilela,vile1241,-27.4063,-58.9661,51.0
yama1264,Yámana,yama1264,-55.2748,-68.2648,271.0
achu1248,Achuar-Shiwiar,achu1248,-2.82646,-77.2641,246.0
agua1253,Aguaruna,agua1253,-5.30044,-77.9218,1513.0
huam1247,Huambisa,huam1247,-3.99109,-77.9797,1216.0
nuka1242,Nukak Makú,nuka1242,2.65939,-71.4629,220.0
nucl1668,Katukína,nucl1668,-8.19121,-70.3822,174.0
arik1265,Arikapú,arik1265,-12.4878,-62.7261,191.0
cane1242,Canela-Krahô,cane1242,-6.10712,-45.1299,297.0
chiq1248,Chiquitano,chiq1248,-17.6354,-59.9172,311.0
para1315,Pará Gavião,para1315,-4.91161,-49.0217,126.0
guat1253,Guató,guat1253,-17.8696,-57.2897,97.0
djeo1235,Djeoromitxí,djeo1235,-12.038,-64.6694,163.0
kara1500,Karajá,kara1500,-11.1881,-50.3492,183.0
kaya1330,Kayapó,kaya1330,-7.77352,-51.6737,394.0
krah1246,Krahô,krah1246,-8.01172,-47.5774,227.0
kren1239,Krenak,kren1239,-18.9988,-41.2299,194.0
krik1239,Krikati-Timbira,krik1239,-5.94252,-46.7504,326.0
ofay1240,Ofayé,ofay1240,-22.278,-53.7227,337.0
pana1307,Panará,pana1307,-10.58,-53.0,315.0
puri1262,Puri,puri1262,-20.7329,-43.6069,763.0
rikb1245,Rikbaktsa,rikb1245,-11.1887,-58.1942,246.0
suya1243,Suyá,suya1243,-11.5178,-53.0743,290.0
umot1240,Umotína,umot1240,-15.5929,-57.4192,132.0
xava1240,Xavánte,xava1240,-14.3017,-52.4367,325.0
xere1240,Xerénte,xere1240,-9.59426,-48.2629,292.0
xokl1240,Xokleng,xokl1240,-26.9217,-49.5886,806.0
saop1235,São Paulo Kaingáng,saop1235,-23.5708,-46.7609,734.0
iyow1239,Iyo'wujwa Chorote,iyow1239,-22.2067,-62.6508,265.0
maca1260,Maca,maca1260,-25.0119,-57.3694,69.0
wich1262,Wichí Lhamtés Nocten,wich1262,-21.988,-63.5971,665.0
call1235,Callawalla,call1235,-15.88451,-68.10176,2358.0
daww1239,Dâw,daww1239,-0.1177,-67.2934,115.0
nade1244,Nadëb,nade1244,-1.24449,-66.3068,83.0
yuhu1238,Yuhup,yuhu1238,0.2485,-69.8079,120.0
latu1238,Latundê,latu1238,-12.608792,-60.422423,481.0
mama1278,Mamaindé,mama1278,-12.986439,-60.101072,578.0
shar1245,Sharanahua,shar1245,-9.8626,-71.1232,339.0
capa1241,Capanahua,capa1241,-6.63254,-74.3813,185.0
cash1251,Cashibo-Cacataibo,cash1251,-8.70232,-75.4206,277.0
cash1254,Cashinahua,cash1254,-9.72027,-71.1733,273.0
pano1254,Panoan Katukína,pano1254,-7.97456,-71.56151,242.0
kaxa1239,Kaxararí,kaxa1239,-9.47288,-66.3329,173.0
koru1247,Korubo,koru1247,-5.3655,-70.5094,146.0
mati1255,Matís,mati1255,-4.3553,-70.2079,75.0
nuku1263,Nukuini,nuku1263,-7.339,-73.5044,243.0
pano1255,Panobo,pano1255,-7.16666,-75.0,503.0
poya1241,Poyanáwa,poya1241,-7.46909,-73.0758,204.0
sian1254,Siang,sian1254,-0.38398,114.693,51.0
shal1242,Shall-Zwall,shal1242,9.87556,9.64988,574.0
yami1256,Yaminahua,yami1256,-9.8846,-71.5964,329.0
yora1241,Yora,yora1241,-11.3704,-72.0409,562.0
yame1242,Yameo,yame1242,-4.16666,-73.6667,145.0
coro1247,Corongo Ancash Quechua,coro1247,-8.57647,-77.9864,3510.0
caja1238,Cajamarca Quechua,caja1238,-7.09314,-78.3214,3237.0
chac1250,Chachapoyas Quechua,chac1250,-6.27021,-77.6615,2471.0
cusc1236,Cusco Quechua,cusc1236,-14.0853,-71.7663,4588.0
lamb1276,Lambayeque Quechua,lamb1276,-6.1715,-79.468,1908.0
imba1240,Imbabura Highland Quichua,imba1240,0.31776,-78.3729,3401.0
inga1252,Inga,inga1252,1.00313,-76.8606,2452.0
jung1240,Jungle Inga,jung1240,0.88872,-76.6593,373.0
nort2980,North Junín Quechua,nort2980,-11.2132,-75.8128,4304.0
ayac1239,Ayacucho Quechua,ayac1239,-13.84714,-74.32246,3496.0
nort2976,North Bolivian Quechua,nort2976,-14.4014,-68.7894,2826.0
hual1241,Huallaga Huánuco Quechua,hual1241,-9.57135,-75.594,1162.0
nort2979,Northern Conchucos Ancash Quechua,nort2979,-8.97356,-77.4146,3489.0
sanm1289,San Martín Quechua,sanm1289,-6.9582,-76.6608,939.0
sant1432,Santiago del Estero Quichua,sant1432,-27.821,-63.2466,135.0
napo1242,Napo Lowland Quechua,napo1242,-0.072525,-76.3889,246.0
tena1240,Tena Lowland Quichua,tena1240,-0.76271,-77.5404,964.0
piar1243,Piaroa,piar1243,4.41805,-67.7574,97.0
arao1248,Araona,arao1248,-12.4242,-67.7293,191.0
esee1248,Ese Ejja,esee1248,-11.7268,-67.515,217.0
reye1240,Reyesano,reye1240,-14.8333,-67.0833,245.0
bara1380,Barasana-Eduria,bara1380,0.02193,-70.808,251.0
desa1247,Desano,desa1247,0.58157,-69.4955,146.0
cara1272,Carapana,cara1272,0.06168,-69.6465,129.0
kore1283,Koreguaje,kore1283,0.92316,-75.3475,261.0
macu1260,Macuna,macu1260,-0.14459,-70.0749,168.0
orej1242,Maijiki,orej1242,-2.86315,-72.4926,145.0
pira1254,Wa'ikhana,pira1254,0.50714,-69.5032,150.0
siri1274,Siriano,siri1274,0.436515,-70.184,187.0
tani1257,Tanimuca-Retuarã,tani1257,-0.59023,-70.3853,135.0
tuca1252,Tucano,tuca1252,0.579755,-69.5763,148.0
tuyu1244,Tuyuca,tuyu1244,0.39441,-70.043515,186.0
yuru1263,Yurutí,yuru1263,0.735585,-69.6955,172.0
akun1241,Akuntsu,akun1241,-12.8322,-60.9716,349.0
amun1246,Amundava,amun1246,-9.04023,-62.3064,117.0
apia1248,Apiaká,apia1248,-7.84711,-57.91,140.0
araw1273,Araweté,araw1273,-4.90246,-52.5001,202.0
xing1248,Xingú Asuriní,xing1248,-4.13463,-52.321,184.0
toca1235,Tocantins Asurini,toca1235,-3.59359,-49.8991,74.0
avac1239,Avá-Canoeiro,avac1239,-13.6081,-48.1336,518.0
awet1244,Awetí,awet1244,-12.381944,-53.391944,296.0
east2555,Eastern Bolivian Guaraní,east2555,-21.0909,-61.7179,267.0
emer1243,Emerillon,emer1243,3.23694,-52.3699,149.0
gavi1246,Gavião Do Jiparaná,gavi1246,-10.7235,-61.6752,216.0
guaj1256,Guajá,guaj1256,-3.93574,-46.3683,98.0
mbya1239,Mbyá Guaraní,mbya1239,-26.0188,-52.711,516.0
guar1292,Guarayu,guar1292,-15.8247,-61.6934,349.0
juma1249,Júma,juma1249,-7.27501,-64.0998,74.0
juru1256,Jurúna,juru1256,-10.9354,-53.3472,316.0
urub1250,Urubú-Kaapor,urub1250,-2.46455,-46.2204,82.0
kaiw1246,Kaiwá,kaiw1246,-24.589,-54.6815,305.0
kama1373,Kamayurá,kama1373,-12.2661,-53.4651,313.0
kuru1309,Kuruáya,kuru1309,-3.09561,-52.2303,143.0
maku1278,Makuráp,maku1278,-11.8701,-64.3201,189.0
nhen1239,Nhengatu,nhen1239,1.04503,-66.9646,110.0
omag1248,Omagua,omag1248,-3.526,-69.1667,72.0
pait1247,Pai Tavytera,pait1247,-23.15945,-56.11758,284.0
para1312,Parakanã,para1312,-4.64681,-50.0621,175.0
sate1243,Sateré-Mawé,sate1243,-3.63897,-56.8749,71.0
suru1262,Suruí,suru1262,-11.0989,-61.2818,212.0
tapi1253,Tapieté,tapi1253,-21.4169,-62.684,299.0
tapi1254,Tapirapé,tapi1254,-10.5373,-50.5438,179.0
temb1276,Tenetehara,temb1276,-2.6123,-48.2359,52.0
tenh1241,Tenharim-Parintintin-Diahoi,tenh1241,-7.92626,-61.936,98.0
tupa1250,Tuparí,tupa1250,-11.8884,-62.2544,232.0
tupi1273,Tupinambá,tupi1273,-22.807778,-42.106389,67.0
urue1240,Uru-Eu-Wau-Wau,urue1240,-10.9176,-63.8086,245.0
waya1270,Wayampi,waya1270,1.73817,-52.6887,212.0
xeta1241,Xetá,xeta1241,-24.9408,-52.2266,687.0
xipa1240,Xipaya,xipa1240,-4.133,-49.948,86.0
zoee1240,Zo'é,zoee1240,-1.77208,-55.50746,94.0
yuqu1240,Yuqui,yuqu1240,-16.7875,-64.9438,207.0
mato1253,Mato Grosso Arára,mato1253,-13.175,-55.869,385.0
yuwa1244,Hoti,yuwa1244,5.63879,-65.4267,848.0
kari1255,Karirí-Xocó,kari1255,-9.84999,-36.3333,161.0
kunz1244,Kunza,kunz1244,-23.0,-69.0,2421.0
pume1238,Pumé,pume1238,7.10677,-67.5996,48.0
chip1262,Chipaya,chip1262,-18.73951,-67.89633,3711.0
uruu1244,Uru,uruu1244,-16.72547,-68.97119,3809.0
mini1256,Minica Huitoto,mini1256,-1.54535,-73.1107,159.0
muru1274,Murui Huitoto,muru1274,-1.13669,-73.8331,162.0
nonu1241,Nonuya,nonu1241,-1.25,-72.5,156.0
yano1262,Yanomámi,yano1262,2.48999,-62.8522,321.0
yano1261,Yanomamö,yano1261,1.67967,-64.8781,548.0
cham1315,Chamacoco,cham1315,-20.5899,-58.2005,90.0
ayor1240,Ayoreo,ayor1240,-19.220055,-60.217495,232.0
ando1255,Andoa,ando1255,-3.29664,-76.6056,216.0
iqui1243,Iquito,iqui1243,-3.31233,-73.97046,139.0
zapa1253,Záparo,zapa1253,-1.99871,-76.364,211.0
chir1286,Chiripá,chir1286,-25.6521,-55.051,207.0
pisa1245,Pisamira,pisa1245,1.1017,-70.502483,177.0
paca1246,Pacahuara,paca1246,-11.9968,-65.5568,148.0
yukp1241,Yukpa,yukp1241,9.67534,-73.0557,1971.0
trin1274,Trinitario,trin1274,-15.3331,-65.4096,162.0
stan1318,Standard Arabic,stan1318,27.9625,43.8525,616.0
dani1285,Danish,dani1285,54.8655,9.36284,32.0
sout2832,Southwestern Dinka,sout2832,8.81115,28.0613,408.0
esto1258,Estonian,esto1258,58.55,25.82,61.0
swis1247,Swiss German,swis1247,47.0516,8.46419,1292.0
ladi1251,Ladino,ladi1251,41.205,28.6632,132.0
ersu1241,Ersu,ersu1241,29.2867,102.213,2329.0
luxe1241,Luxembourgish,luxe1241,49.6839,6.14931,357.0
besi1244,Besisi,besi1244,2.717,101.676,11.0
mafe1237,Mafea,mafe1237,-15.4316,167.241,0.0
cent2092,Central Sama,cent2092,7.004574,118.455978,72.0
slov1269,Slovak,slov1269,48.545705,18.78479,230.0
taus1251,Tausug,taus1251,5.12236,118.88,59.0
sanm1298,San Martín Itunyoso Triqui,sanm1298,17.2428,-97.9202,2410.0
isth1244,Isthmus Zapotec,isth1244,16.4548,-94.8444,8.0
bukh1238,Bukharic,bukh1238,41.0,64.0,218.0
kumz1235,Kumzari,kumz1235,26.1602,56.4202,168.0
coco1260,Cocos Islands Malay,coco1260,-12.193342,96.833679,3.0
plau1238,Plautdietsch,plau1238,49.578028,-109.353868,1124.0
pitj1243,Pitjantjatjara,pitj1243,-26.9704,131.357,524.0
sout2672,Southeast Pashayi,sout2672,34.43099,70.30351,684.0
vlax1238,Vlax Romani,vlax1238,46.8191,14.8451,438.0
shix1238,Shixing,shix1238,28.3895,100.4,4788.0
uppe1400,Upper Saxon,uppe1400,51.152,12.692,199.0
pite1240,Pite Saami,pite1240,66.4011,17.4261,526.0
nort2671,North Saami,nort2671,68.725,22.1113,532.0
belh1239,Belhariya,belh1239,26.9972,87.2783,1638.0
hunz1247,Hunzib,hunz1247,42.0808,46.1369,2086.0
even1259,Evenki,even1259,53.85,108.626,607.0
hmon1264,Hmong Njua,hmon1264,22.5638,101.95,1109.0
udmu1245,Udmurt,udmu1245,56.12921,52.63548,136.0
east2337,East Yugur,east2337,37.9882,101.762,2742.0
moks1248,Moksha,moks1248,54.1855,42.6728,153.0
rajb1243,Rajbanshi,rajb1243,26.521945,88.038582,87.0
bakh1245,Bakhtiari,bakh1245,32.0163,49.7713,1111.0
cent1972,Central Kurdish,cent1972,35.6539,45.8077,1350.0
dolg1241,Dolgan,dolg1241,71.1083,94.2936,48.0
dark1243,Darkhat,dark1243,50.623,99.4449,2034.0
sout2697,South Azerbaijani,sout2697,36.5137,48.4302,2260.0
kild1236,Kildin Saami,kild1236,68.2158,35.8348,215.0
lowa1242,Lowa,lowa1242,29.0324,83.8959,3437.0
stod1241,Stod Bhoti,stod1241,32.497,77.116,3846.0
taji1245,Tajik,taji1245,38.8213,68.5549,3125.0
yong1270,Yongning Na,yong1270,27.8,100.9,3337.0
ishk1246,Ishkashimi,ishk1246,36.67,71.55,3170.0
west2392,Western Mari,west2392,56.22,46.569,179.0
mira1251,Mirandese,mira1251,41.5375,-6.38371,760.0
jude1256,Judeo-Tat,jude1256,42.068306,48.264749,101.0
munj1244,Munji,munj1244,35.9321,70.9404,4061.0
nauk1242,Naukan Yupik,nauk1242,65.5184,-171.755,8.0
thak1245,Thakali,thak1245,28.7014,83.6466,2754.0
bujh1238,Bujhyal,bujh1238,28.0084,84.5068,881.0
kang1281,Kangjia,kang1281,35.043,101.254,3839.0
roma1326,Romansh,roma1326,46.5538,9.92812,2402.0
sher1255,Solu-Khumbu Sherpa,sher1255,27.674,86.9994,4624.0
lezg1247,Lezgian,lezg1247,41.5157,47.8951,1577.0
huml1238,Humla,huml1238,30.1451,81.5659,4877.0
nort2741,Northeastern Thai,nort2741,14.3253,102.986,239.0
dhiv1236,Dhivehi,dhiv1236,1.928498,73.54433,5.0
russ1264,Russia Buriat,russ1264,50.8533,105.564,1264.0
kara1467,Kara-Kalpak,kara1467,39.98,63.3223,182.0
nort2646,Northern Pashto,nort2646,34.0,71.33,562.0
ligu1248,Ligurian,ligu1248,44.0816,7.90522,714.0
voti1245,Votic,voti1245,59.3802,28.6235,28.0
kham1282,Khams Tibetan,kham1282,31.9313,91.7062,4612.0
dido1241,Tsez,dido1241,42.2646,45.8096,1866.0
wymy1235,Wymysorys,wymy1235,49.91617,19.15195,287.0
gaga1249,Gagauz,gaga1249,44.5988,28.0277,3.0
sout2746,Southern Thai,sout2746,6.85668,99.7031,0.0
kuni1268,Kunigami,kuni1268,26.5911,128.068,274.0
rusy1239,Rusyn,rusy1239,48.7171,22.9579,627.0
guru1261,Gurung,guru1261,27.41687,86.28988,1919.0
west2368,Western Balochi,west2368,37.83,62.17,222.0
baim1244,Baima,baim1244,33.1001,103.952,3648.0
adyg1241,Adyghe,adyg1241,44.0,39.33,267.0
dakp1242,Dakpakha,dakp1242,27.3762,91.8245,2619.0
lizu1234,Lizu,lizu1234,28.333425,101.350309,2638.0
kumy1244,Kumyk,kumy1244,43.0,47.0,531.0
chan1310,Chantyal,chan1310,28.684,83.4488,4188.0
bhoj1244,Bhojpuri,bhoj1244,26.458455,84.817115,63.0
gheg1238,Gheg Albanian,gheg1238,42.317,21.3837,523.0
rawa1265,Rawang,rawa1265,27.1027,97.0738,2134.0
saek1240,Saek,saek1240,17.4558,104.787,158.0
pare1266,Gorum-Parenga,pare1266,19.075,83.9723,566.0
shan1277,Shan,shan1277,21.5995,98.0342,1091.0
spit1240,Spiti Bhoti,spit1240,32.526,77.833,5501.0
nort2686,Northern Altai,nort2686,50.8998,88.0672,1867.0
faro1244,Faroese,faro1244,62.0732,-6.88497,300.0
dzal1238,Dzalakha,dzal1238,27.7855,91.374,3834.0
komi1277,Komi-Yazva,komi1277,60.717,55.756,184.0
puoc1238,Ksingmul,puoc1238,20.8862,103.931,392.0
hela1238,Lamjung-Melamchi Yolmo,hela1238,27.9212,85.6289,1269.0
svan1243,Svan,svan1243,42.9134,42.5915,3319.0
kyer1238,Kyerung,kyer1238,28.2922,85.4257,3398.0
dzon1239,Dzongkha,dzon1239,27.410786,89.581604,2683.0
wayu1241,Wayu,wayu1241,27.3047,86.1227,1154.0
kara1464,Karaim,kara1464,54.5534,25.1054,167.0
varl1238,Varli,varl1238,20.5635,73.2975,200.0
